Trial,Temperature,Speed,Distance,Pressure,Efficiency
1863,55.0,165.0,6.0,4.0,0.0
1864,55.0,165.0,6.0,5.0,0.0
1865,55.0,165.0,6.0,6.0,0.0
1866,55.0,165.0,6.0,7.0,0.0
1867,55.0,165.0,6.0,8.0,0.0
1868,55.0,165.0,6.0,9.0,0.0
1869,55.0,165.0,6.0,10.0,0.0
1870,60.0,165.0,6.0,0.0,0.0
1871,60.0,165.0,6.0,1.0,0.0
1872,60.0,165.0,6.0,2.0,0.0
1873,60.0,165.0,6.0,3.0,0.0
1874,60.0,165.0,6.0,4.0,0.0
1875,60.0,165.0,6.0,5.0,0.0
1876,60.0,165.0,6.0,6.0,0.0
1877,60.0,165.0,6.0,7.0,0.0
1878,60.0,165.0,6.0,8.0,0.0
1879,60.0,165.0,6.0,9.0,0.0
1880,60.0,165.0,6.0,10.0,0.0
1881,65.0,165.0,6.0,0.0,0.0
1882,65.0,165.0,6.0,1.0,0.0
1883,65.0,165.0,6.0,2.0,0.0
1884,65.0,165.0,6.0,3.0,0.0
1885,65.0,165.0,6.0,4.0,0.0
1886,65.0,165.0,6.0,5.0,0.0
1887,65.0,165.0,6.0,6.0,0.0
1888,65.0,165.0,6.0,7.0,0.0
1889,65.0,165.0,6.0,8.0,0.0
1890,65.0,165.0,6.0,9.0,0.0
1891,65.0,165.0,6.0,10.0,0.0
1892,70.0,165.0,6.0,0.0,0.0
1893,70.0,165.0,6.0,1.0,0.0
1894,70.0,165.0,6.0,2.0,0.0
1895,70.0,165.0,6.0,3.0,0.0
1896,70.0,165.0,6.0,4.0,0.0
1897,70.0,165.0,6.0,5.0,0.0
1898,70.0,165.0,6.0,6.0,0.0
1899,70.0,165.0,6.0,7.0,0.0
1900,70.0,165.0,6.0,8.0,0.0
1901,70.0,165.0,6.0,9.0,0.0
1902,70.0,165.0,6.0,10.0,0.0
1903,75.0,165.0,6.0,0.0,0.0
1904,75.0,165.0,6.0,1.0,0.0
1905,75.0,165.0,6.0,2.0,0.0
1906,75.0,165.0,6.0,3.0,0.0
1907,75.0,165.0,6.0,4.0,0.0
1908,75.0,165.0,6.0,5.0,0.0
1909,75.0,165.0,6.0,6.0,0.0
1910,75.0,165.0,6.0,7.0,0.0
1911,75.0,165.0,6.0,8.0,0.0
1912,75.0,165.0,6.0,9.0,0.0
1913,75.0,165.0,6.0,10.0,0.0
1914,80.0,165.0,6.0,0.0,0.0
1915,80.0,165.0,6.0,1.0,0.0
1916,80.0,165.0,6.0,2.0,0.0
1917,80.0,165.0,6.0,3.0,0.0
1918,80.0,165.0,6.0,4.0,0.0
1919,80.0,165.0,6.0,5.0,0.0
1920,80.0,165.0,6.0,6.0,0.0
1921,80.0,165.0,6.0,7.0,0.0
1922,80.0,165.0,6.0,8.0,0.0
1923,80.0,165.0,6.0,9.0,0.0
1924,80.0,165.0,6.0,10.0,0.0
1925,50.0,170.0,6.0,0.0,0.0
1926,50.0,170.0,6.0,1.0,0.0
1927,50.0,170.0,6.0,2.0,0.0
1928,50.0,170.0,6.0,3.0,0.0
1929,50.0,170.0,6.0,4.0,0.0
1930,50.0,170.0,6.0,5.0,0.0
1931,50.0,170.0,6.0,6.0,0.0
1932,50.0,170.0,6.0,7.0,0.0
1933,50.0,170.0,6.0,8.0,0.0
1934,50.0,170.0,6.0,9.0,0.0
1935,50.0,170.0,6.0,10.0,0.0
1936,55.0,170.0,6.0,0.0,0.0
1937,55.0,170.0,6.0,1.0,0.0
1938,55.0,170.0,6.0,2.0,0.0
1939,55.0,170.0,6.0,3.0,0.0
1940,55.0,170.0,6.0,4.0,0.0
1941,55.0,170.0,6.0,5.0,0.0
1942,55.0,170.0,6.0,6.0,0.0
1943,55.0,170.0,6.0,7.0,0.0
1944,55.0,170.0,6.0,8.0,0.0
1945,55.0,170.0,6.0,9.0,0.0
1946,55.0,170.0,6.0,10.0,0.0
1947,60.0,170.0,6.0,0.0,0.0
1948,60.0,170.0,6.0,1.0,0.0
1949,60.0,170.0,6.0,2.0,0.0
1950,60.0,170.0,6.0,3.0,0.0
1951,60.0,170.0,6.0,4.0,0.0
1952,60.0,170.0,6.0,5.0,0.0
1953,60.0,170.0,6.0,6.0,0.0
1954,60.0,170.0,6.0,7.0,0.0
1955,60.0,170.0,6.0,8.0,0.0
1956,60.0,170.0,6.0,9.0,0.0
1957,60.0,170.0,6.0,10.0,0.0
1958,65.0,170.0,6.0,0.0,0.0
1959,65.0,170.0,6.0,1.0,0.0
1960,65.0,170.0,6.0,2.0,0.0
1961,65.0,170.0,6.0,3.0,0.0
1962,65.0,170.0,6.0,4.0,0.0
1963,65.0,170.0,6.0,5.0,0.0
1964,65.0,170.0,6.0,6.0,0.0
1965,65.0,170.0,6.0,7.0,0.0
1966,65.0,170.0,6.0,8.0,0.0
1967,65.0,170.0,6.0,9.0,0.0
1968,65.0,170.0,6.0,10.0,0.0
1969,70.0,170.0,6.0,0.0,0.0
1970,70.0,170.0,6.0,1.0,0.0
1971,70.0,170.0,6.0,2.0,0.0
1972,70.0,170.0,6.0,3.0,0.0
1973,70.0,170.0,6.0,4.0,0.0
1974,70.0,170.0,6.0,5.0,0.0
1975,70.0,170.0,6.0,6.0,0.0
1976,70.0,170.0,6.0,7.0,0.0
1977,70.0,170.0,6.0,8.0,0.0
1978,70.0,170.0,6.0,9.0,0.0
1979,70.0,170.0,6.0,10.0,0.0
1980,75.0,170.0,6.0,0.0,0.0
1981,75.0,170.0,6.0,1.0,0.0
1982,75.0,170.0,6.0,2.0,0.0
1983,75.0,170.0,6.0,3.0,0.0
1984,75.0,170.0,6.0,4.0,0.0
1985,75.0,170.0,6.0,5.0,0.0
1986,75.0,170.0,6.0,6.0,0.0
1987,75.0,170.0,6.0,7.0,0.0
1988,75.0,170.0,6.0,8.0,0.0
1989,75.0,170.0,6.0,9.0,0.0
1990,75.0,170.0,6.0,10.0,0.0
1991,80.0,170.0,6.0,0.0,0.0
1992,80.0,170.0,6.0,1.0,0.0
1993,80.0,170.0,6.0,2.0,0.0
1994,80.0,170.0,6.0,3.0,0.0
1995,80.0,170.0,6.0,4.0,0.0
1996,80.0,170.0,6.0,5.0,0.0
1997,80.0,170.0,6.0,6.0,0.0
1998,80.0,170.0,6.0,7.0,0.0
1999,80.0,170.0,6.0,8.0,0.0
2000,80.0,170.0,6.0,9.0,0.0
2001,80.0,170.0,6.0,10.0,0.0
2002,50.0,175.0,6.0,0.0,0.0
2003,50.0,175.0,6.0,1.0,0.0
2004,50.0,175.0,6.0,2.0,0.0
2005,50.0,175.0,6.0,3.0,0.0
2006,50.0,175.0,6.0,4.0,0.0
2007,50.0,175.0,6.0,5.0,0.0
2008,50.0,175.0,6.0,6.0,0.0
2009,50.0,175.0,6.0,7.0,0.0
2010,50.0,175.0,6.0,8.0,0.0
2011,50.0,175.0,6.0,9.0,0.0
2012,50.0,175.0,6.0,10.0,0.0
2013,55.0,175.0,6.0,0.0,0.0
2014,55.0,175.0,6.0,1.0,0.0
2015,55.0,175.0,6.0,2.0,0.0
2016,55.0,175.0,6.0,3.0,0.0
2017,55.0,175.0,6.0,4.0,0.0
2018,55.0,175.0,6.0,5.0,0.0
2019,55.0,175.0,6.0,6.0,0.0
2020,55.0,175.0,6.0,7.0,0.0
2021,55.0,175.0,6.0,8.0,0.0
2022,55.0,175.0,6.0,9.0,0.0
2023,55.0,175.0,6.0,10.0,0.0
2024,60.0,175.0,6.0,0.0,0.0
2025,60.0,175.0,6.0,1.0,0.0
2026,60.0,175.0,6.0,2.0,0.0
2027,60.0,175.0,6.0,3.0,0.0
2028,60.0,175.0,6.0,4.0,0.0
2029,60.0,175.0,6.0,5.0,0.0
2030,60.0,175.0,6.0,6.0,0.0
2031,60.0,175.0,6.0,7.0,0.0
2032,60.0,175.0,6.0,8.0,0.0
2033,60.0,175.0,6.0,9.0,0.0
2034,60.0,175.0,6.0,10.0,0.0
2035,65.0,175.0,6.0,0.0,0.0
2036,65.0,175.0,6.0,1.0,0.0
2037,65.0,175.0,6.0,2.0,0.0
2038,65.0,175.0,6.0,3.0,0.0
2039,65.0,175.0,6.0,4.0,0.0
2040,65.0,175.0,6.0,5.0,0.0
2041,65.0,175.0,6.0,6.0,0.0
2042,65.0,175.0,6.0,7.0,0.0
2043,65.0,175.0,6.0,8.0,0.0
2044,65.0,175.0,6.0,9.0,0.0
2045,65.0,175.0,6.0,10.0,0.0
2046,70.0,175.0,6.0,0.0,0.0
2047,70.0,175.0,6.0,1.0,0.0
2048,70.0,175.0,6.0,2.0,0.0
2049,70.0,175.0,6.0,3.0,0.0
2050,70.0,175.0,6.0,4.0,0.0
2051,70.0,175.0,6.0,5.0,0.0
2052,70.0,175.0,6.0,6.0,0.0
2053,70.0,175.0,6.0,7.0,0.0
2054,70.0,175.0,6.0,8.0,0.0
2055,70.0,175.0,6.0,9.0,0.0
2056,70.0,175.0,6.0,10.0,0.0
2057,75.0,175.0,6.0,0.0,0.0
2058,75.0,175.0,6.0,1.0,0.0
2059,75.0,175.0,6.0,2.0,0.0
2060,75.0,175.0,6.0,3.0,0.0
2061,75.0,175.0,6.0,4.0,0.0
2062,75.0,175.0,6.0,5.0,0.0
2063,75.0,175.0,6.0,6.0,0.0
2064,75.0,175.0,6.0,7.0,0.0
2065,75.0,175.0,6.0,8.0,0.0
2066,75.0,175.0,6.0,9.0,0.0
2067,75.0,175.0,6.0,10.0,0.0
2068,80.0,175.0,6.0,0.0,0.0
2069,80.0,175.0,6.0,1.0,0.0
2070,80.0,175.0,6.0,2.0,0.0
2071,80.0,175.0,6.0,3.0,0.0
2072,80.0,175.0,6.0,4.0,0.0
2073,80.0,175.0,6.0,5.0,0.0
2074,80.0,175.0,6.0,6.0,0.0
2075,80.0,175.0,6.0,7.0,0.0
2076,80.0,175.0,6.0,8.0,0.0
2077,80.0,175.0,6.0,9.0,0.0
2078,80.0,175.0,6.0,10.0,0.0
2079,50.0,180.0,6.0,0.0,0.0
2080,50.0,180.0,6.0,1.0,0.0
2081,50.0,180.0,6.0,2.0,0.0
2082,50.0,180.0,6.0,3.0,0.0
2083,50.0,180.0,6.0,4.0,0.0
2084,50.0,180.0,6.0,5.0,0.0
2085,50.0,180.0,6.0,6.0,0.0
2086,50.0,180.0,6.0,7.0,0.0
2087,50.0,180.0,6.0,8.0,0.0
2088,50.0,180.0,6.0,9.0,0.0
2089,50.0,180.0,6.0,10.0,0.0
2090,55.0,180.0,6.0,0.0,0.0
2091,55.0,180.0,6.0,1.0,0.0
2092,55.0,180.0,6.0,2.0,0.0
2093,55.0,180.0,6.0,3.0,0.0
2094,55.0,180.0,6.0,4.0,0.0
2095,55.0,180.0,6.0,5.0,0.0
2096,55.0,180.0,6.0,6.0,0.0
2097,55.0,180.0,6.0,7.0,0.0
2098,55.0,180.0,6.0,8.0,0.0
2099,55.0,180.0,6.0,9.0,0.0
2100,55.0,180.0,6.0,10.0,0.0
2101,60.0,180.0,6.0,0.0,0.0
2102,60.0,180.0,6.0,1.0,0.0
2103,60.0,180.0,6.0,2.0,0.0
2104,60.0,180.0,6.0,3.0,0.0
2105,60.0,180.0,6.0,4.0,0.0
2106,60.0,180.0,6.0,5.0,0.0
2107,60.0,180.0,6.0,6.0,0.0
2108,60.0,180.0,6.0,7.0,0.0
2109,60.0,180.0,6.0,8.0,0.0
2110,60.0,180.0,6.0,9.0,0.0
2111,60.0,180.0,6.0,10.0,0.0
2112,65.0,180.0,6.0,0.0,0.0
2113,65.0,180.0,6.0,1.0,0.0
2114,65.0,180.0,6.0,2.0,0.0
2115,65.0,180.0,6.0,3.0,0.0
2116,65.0,180.0,6.0,4.0,0.0
2117,65.0,180.0,6.0,5.0,0.0
2118,65.0,180.0,6.0,6.0,0.0
2119,65.0,180.0,6.0,7.0,0.0
2120,65.0,180.0,6.0,8.0,0.0
2121,65.0,180.0,6.0,9.0,0.0
2122,65.0,180.0,6.0,10.0,0.0
2123,70.0,180.0,6.0,0.0,0.0
2124,70.0,180.0,6.0,1.0,0.0
2125,70.0,180.0,6.0,2.0,0.0
2126,70.0,180.0,6.0,3.0,0.0
2127,70.0,180.0,6.0,4.0,0.0
2128,70.0,180.0,6.0,5.0,0.0
2129,70.0,180.0,6.0,6.0,0.0
2130,70.0,180.0,6.0,7.0,0.0
2131,70.0,180.0,6.0,8.0,0.0
2132,70.0,180.0,6.0,9.0,0.0
2133,70.0,180.0,6.0,10.0,0.0
2134,75.0,180.0,6.0,0.0,0.0
2135,75.0,180.0,6.0,1.0,0.0
2136,75.0,180.0,6.0,2.0,0.0
2137,75.0,180.0,6.0,3.0,0.0
2138,75.0,180.0,6.0,4.0,0.0
2139,75.0,180.0,6.0,5.0,0.0
2140,75.0,180.0,6.0,6.0,0.0
2141,75.0,180.0,6.0,7.0,0.0
2142,75.0,180.0,6.0,8.0,0.0
2143,75.0,180.0,6.0,9.0,0.0
2144,75.0,180.0,6.0,10.0,0.0
2145,80.0,180.0,6.0,0.0,0.0
2146,80.0,180.0,6.0,1.0,0.0
2147,80.0,180.0,6.0,2.0,0.0
2148,80.0,180.0,6.0,3.0,0.0
2149,80.0,180.0,6.0,4.0,0.0
2150,80.0,180.0,6.0,5.0,0.0
2151,80.0,180.0,6.0,6.0,0.0
2152,80.0,180.0,6.0,7.0,0.0
2153,80.0,180.0,6.0,8.0,0.0
2154,80.0,180.0,6.0,9.0,0.0
2155,80.0,180.0,6.0,10.0,0.0
2156,50.0,185.0,6.0,0.0,0.0
2157,50.0,185.0,6.0,1.0,0.0
2158,50.0,185.0,6.0,2.0,0.0
2159,50.0,185.0,6.0,3.0,0.0
2160,50.0,185.0,6.0,4.0,0.0
2161,50.0,185.0,6.0,5.0,0.0
2162,50.0,185.0,6.0,6.0,0.0
2163,50.0,185.0,6.0,7.0,0.0
2164,50.0,185.0,6.0,8.0,0.0
2165,50.0,185.0,6.0,9.0,0.0
2166,50.0,185.0,6.0,10.0,0.0
2167,55.0,185.0,6.0,0.0,0.0
2168,55.0,185.0,6.0,1.0,0.0
2169,55.0,185.0,6.0,2.0,0.0
2170,55.0,185.0,6.0,3.0,0.0
2171,55.0,185.0,6.0,4.0,0.0
2172,55.0,185.0,6.0,5.0,0.0
2173,55.0,185.0,6.0,6.0,0.0
2174,55.0,185.0,6.0,7.0,0.0
2175,55.0,185.0,6.0,8.0,0.0
2176,55.0,185.0,6.0,9.0,0.0
2177,55.0,185.0,6.0,10.0,0.0
2178,60.0,185.0,6.0,0.0,0.0
2179,60.0,185.0,6.0,1.0,0.0
2180,60.0,185.0,6.0,2.0,0.0
2181,60.0,185.0,6.0,3.0,0.0
2182,60.0,185.0,6.0,4.0,0.0
2183,60.0,185.0,6.0,5.0,0.0
2184,60.0,185.0,6.0,6.0,0.0
2185,60.0,185.0,6.0,7.0,0.0
2186,60.0,185.0,6.0,8.0,0.0
2187,60.0,185.0,6.0,9.0,0.0
2188,60.0,185.0,6.0,10.0,0.0
2189,65.0,185.0,6.0,0.0,0.0
2190,65.0,185.0,6.0,1.0,0.0
2191,65.0,185.0,6.0,2.0,0.0
2192,65.0,185.0,6.0,3.0,0.0
2193,65.0,185.0,6.0,4.0,0.0
2194,65.0,185.0,6.0,5.0,0.0
2195,65.0,185.0,6.0,6.0,0.0
2196,65.0,185.0,6.0,7.0,0.0
2197,65.0,185.0,6.0,8.0,0.0
2198,65.0,185.0,6.0,9.0,0.0
2199,65.0,185.0,6.0,10.0,0.0
2200,70.0,185.0,6.0,0.0,0.0
2201,70.0,185.0,6.0,1.0,0.0
2202,70.0,185.0,6.0,2.0,0.0
2203,70.0,185.0,6.0,3.0,0.0
2204,70.0,185.0,6.0,4.0,0.0
2205,70.0,185.0,6.0,5.0,0.0
2206,70.0,185.0,6.0,6.0,0.0
2207,70.0,185.0,6.0,7.0,0.0
2208,70.0,185.0,6.0,8.0,0.0
2209,70.0,185.0,6.0,9.0,0.0
2210,70.0,185.0,6.0,10.0,0.0
2211,75.0,185.0,6.0,0.0,0.0
2212,75.0,185.0,6.0,1.0,0.0
2213,75.0,185.0,6.0,2.0,0.0
2214,75.0,185.0,6.0,3.0,0.0
2215,75.0,185.0,6.0,4.0,0.0
2216,75.0,185.0,6.0,5.0,0.0
2217,75.0,185.0,6.0,6.0,0.0
2218,75.0,185.0,6.0,7.0,0.0
2219,75.0,185.0,6.0,8.0,0.0
2220,75.0,185.0,6.0,9.0,0.0
2221,75.0,185.0,6.0,10.0,0.0
2222,80.0,185.0,6.0,0.0,0.0
2223,80.0,185.0,6.0,1.0,0.0
2224,80.0,185.0,6.0,2.0,0.0
2225,80.0,185.0,6.0,3.0,0.0
2226,80.0,185.0,6.0,4.0,0.0
2227,80.0,185.0,6.0,5.0,0.0
2228,80.0,185.0,6.0,6.0,0.0
2229,80.0,185.0,6.0,7.0,0.0
2230,80.0,185.0,6.0,8.0,0.0
2231,80.0,185.0,6.0,9.0,0.0
2232,80.0,185.0,6.0,10.0,0.0
2233,50.0,190.0,6.0,0.0,0.0
2234,50.0,190.0,6.0,1.0,0.0
2235,50.0,190.0,6.0,2.0,0.0
2236,50.0,190.0,6.0,3.0,0.0
2237,50.0,190.0,6.0,4.0,0.0
2238,50.0,190.0,6.0,5.0,0.0
2239,50.0,190.0,6.0,6.0,0.0
2240,50.0,190.0,6.0,7.0,0.0
2241,50.0,190.0,6.0,8.0,0.0
2242,50.0,190.0,6.0,9.0,0.0
2243,50.0,190.0,6.0,10.0,0.0
2244,55.0,190.0,6.0,0.0,0.0
2245,55.0,190.0,6.0,1.0,0.0
2246,55.0,190.0,6.0,2.0,0.0
2247,55.0,190.0,6.0,3.0,0.0
2248,55.0,190.0,6.0,4.0,0.0
2249,55.0,190.0,6.0,5.0,0.0
2250,55.0,190.0,6.0,6.0,0.0
2251,55.0,190.0,6.0,7.0,0.0
2252,55.0,190.0,6.0,8.0,0.0
2253,55.0,190.0,6.0,9.0,0.0
2254,55.0,190.0,6.0,10.0,0.0
2255,60.0,190.0,6.0,0.0,0.0
2256,60.0,190.0,6.0,1.0,0.0
2257,60.0,190.0,6.0,2.0,0.0
2258,60.0,190.0,6.0,3.0,0.0
2259,60.0,190.0,6.0,4.0,0.0
2260,60.0,190.0,6.0,5.0,0.0
2261,60.0,190.0,6.0,6.0,0.0
2262,60.0,190.0,6.0,7.0,0.0
2263,60.0,190.0,6.0,8.0,0.0
2264,60.0,190.0,6.0,9.0,0.0
2265,60.0,190.0,6.0,10.0,0.0
2266,65.0,190.0,6.0,0.0,0.0
2267,65.0,190.0,6.0,1.0,0.0
2268,65.0,190.0,6.0,2.0,0.0
2269,65.0,190.0,6.0,3.0,0.0
2270,65.0,190.0,6.0,4.0,0.0
2271,65.0,190.0,6.0,5.0,0.0
2272,65.0,190.0,6.0,6.0,0.0
2273,65.0,190.0,6.0,7.0,0.0
2274,65.0,190.0,6.0,8.0,0.0
2275,65.0,190.0,6.0,9.0,0.0
2276,65.0,190.0,6.0,10.0,0.0
2277,70.0,190.0,6.0,0.0,0.0
2278,70.0,190.0,6.0,1.0,0.0
2279,70.0,190.0,6.0,2.0,0.0
2280,70.0,190.0,6.0,3.0,0.0
2281,70.0,190.0,6.0,4.0,0.0
2282,70.0,190.0,6.0,5.0,0.0
2283,70.0,190.0,6.0,6.0,0.0
2284,70.0,190.0,6.0,7.0,0.0
2285,70.0,190.0,6.0,8.0,0.0
2286,70.0,190.0,6.0,9.0,0.0
2287,70.0,190.0,6.0,10.0,0.0
2288,75.0,190.0,6.0,0.0,0.0
2289,75.0,190.0,6.0,1.0,0.0
2290,75.0,190.0,6.0,2.0,0.0
2291,75.0,190.0,6.0,3.0,0.0
2292,75.0,190.0,6.0,4.0,0.0
2293,75.0,190.0,6.0,5.0,0.0
2294,75.0,190.0,6.0,6.0,0.0
2295,75.0,190.0,6.0,7.0,0.0
2296,75.0,190.0,6.0,8.0,0.0
2297,75.0,190.0,6.0,9.0,0.0
2298,75.0,190.0,6.0,10.0,0.0
2299,80.0,190.0,6.0,0.0,0.0
2300,80.0,190.0,6.0,1.0,0.0
2301,80.0,190.0,6.0,2.0,0.0
2302,80.0,190.0,6.0,3.0,0.0
2303,80.0,190.0,6.0,4.0,0.0
2304,80.0,190.0,6.0,5.0,0.0
2305,80.0,190.0,6.0,6.0,0.0
2306,80.0,190.0,6.0,7.0,0.0
2307,80.0,190.0,6.0,8.0,0.0
2308,80.0,190.0,6.0,9.0,0.0
2309,80.0,190.0,6.0,10.0,0.0
2310,50.0,195.0,6.0,0.0,0.0
2311,50.0,195.0,6.0,1.0,0.0
2312,50.0,195.0,6.0,2.0,0.0
2313,50.0,195.0,6.0,3.0,0.0
2314,50.0,195.0,6.0,4.0,0.0
2315,50.0,195.0,6.0,5.0,0.0
2316,50.0,195.0,6.0,6.0,0.0
2317,50.0,195.0,6.0,7.0,0.0
2318,50.0,195.0,6.0,8.0,0.0
2319,50.0,195.0,6.0,9.0,0.0
2320,50.0,195.0,6.0,10.0,0.0
2321,55.0,195.0,6.0,0.0,0.0
2322,55.0,195.0,6.0,1.0,0.0
2323,55.0,195.0,6.0,2.0,0.0
2324,55.0,195.0,6.0,3.0,0.0
2325,55.0,195.0,6.0,4.0,0.0
2326,55.0,195.0,6.0,5.0,0.0
2327,55.0,195.0,6.0,6.0,0.0
2328,55.0,195.0,6.0,7.0,0.0
2329,55.0,195.0,6.0,8.0,0.0
2330,55.0,195.0,6.0,9.0,0.0
2331,55.0,195.0,6.0,10.0,0.0
2332,60.0,195.0,6.0,0.0,0.0
2333,60.0,195.0,6.0,1.0,0.0
2334,60.0,195.0,6.0,2.0,0.0
2335,60.0,195.0,6.0,3.0,0.0
2336,60.0,195.0,6.0,4.0,0.0
2337,60.0,195.0,6.0,5.0,0.0
2338,60.0,195.0,6.0,6.0,0.0
2339,60.0,195.0,6.0,7.0,0.0
2340,60.0,195.0,6.0,8.0,0.0
2341,60.0,195.0,6.0,9.0,0.0
2342,60.0,195.0,6.0,10.0,0.0
2343,65.0,195.0,6.0,0.0,0.0
2344,65.0,195.0,6.0,1.0,0.0
2345,65.0,195.0,6.0,2.0,0.0
2346,65.0,195.0,6.0,3.0,0.0
2347,65.0,195.0,6.0,4.0,0.0
2348,65.0,195.0,6.0,5.0,0.0
2349,65.0,195.0,6.0,6.0,0.0
2350,65.0,195.0,6.0,7.0,0.0
2351,65.0,195.0,6.0,8.0,0.0
2352,65.0,195.0,6.0,9.0,0.0
2353,65.0,195.0,6.0,10.0,0.0
2354,70.0,195.0,6.0,0.0,0.0
2355,70.0,195.0,6.0,1.0,0.0
2356,70.0,195.0,6.0,2.0,0.0
2357,70.0,195.0,6.0,3.0,0.0
2358,70.0,195.0,6.0,4.0,0.0
2359,70.0,195.0,6.0,5.0,0.0
2360,70.0,195.0,6.0,6.0,0.0
2361,70.0,195.0,6.0,7.0,0.0
2362,70.0,195.0,6.0,8.0,0.0
2363,70.0,195.0,6.0,9.0,0.0
2364,70.0,195.0,6.0,10.0,0.0
2365,75.0,195.0,6.0,0.0,0.0
2366,75.0,195.0,6.0,1.0,0.0
2367,75.0,195.0,6.0,2.0,0.0
2368,75.0,195.0,6.0,3.0,0.0
2369,75.0,195.0,6.0,4.0,0.0
2370,75.0,195.0,6.0,5.0,0.0
2371,75.0,195.0,6.0,6.0,0.0
2372,75.0,195.0,6.0,7.0,0.0
2373,75.0,195.0,6.0,8.0,0.0
2374,75.0,195.0,6.0,9.0,0.0
2375,75.0,195.0,6.0,10.0,0.0
2376,80.0,195.0,6.0,0.0,0.0
2377,80.0,195.0,6.0,1.0,0.0
2378,80.0,195.0,6.0,2.0,0.0
2379,80.0,195.0,6.0,3.0,0.0
2380,80.0,195.0,6.0,4.0,0.0
2381,80.0,195.0,6.0,5.0,0.0
2382,80.0,195.0,6.0,6.0,0.0
2383,80.0,195.0,6.0,7.0,0.0
2384,80.0,195.0,6.0,8.0,0.0
2385,80.0,195.0,6.0,9.0,0.0
2386,80.0,195.0,6.0,10.0,0.0
2387,50.0,200.0,6.0,0.0,0.0
2388,50.0,200.0,6.0,1.0,0.0
2389,50.0,200.0,6.0,2.0,0.0
2390,50.0,200.0,6.0,3.0,0.0
2391,50.0,200.0,6.0,4.0,0.0
2392,50.0,200.0,6.0,5.0,0.0
2393,50.0,200.0,6.0,6.0,0.0
2394,50.0,200.0,6.0,7.0,0.0
2395,50.0,200.0,6.0,8.0,0.0
2396,50.0,200.0,6.0,9.0,0.0
2397,50.0,200.0,6.0,10.0,0.0
2398,55.0,200.0,6.0,0.0,0.0
2399,55.0,200.0,6.0,1.0,0.0
2400,55.0,200.0,6.0,2.0,0.0
2401,55.0,200.0,6.0,3.0,0.0
2402,55.0,200.0,6.0,4.0,0.0
2403,55.0,200.0,6.0,5.0,0.0
2404,55.0,200.0,6.0,6.0,0.0
2405,55.0,200.0,6.0,7.0,0.0
2406,55.0,200.0,6.0,8.0,0.0
2407,55.0,200.0,6.0,9.0,0.0
2408,55.0,200.0,6.0,10.0,0.0
2409,60.0,200.0,6.0,0.0,0.0
2410,60.0,200.0,6.0,1.0,0.0
2411,60.0,200.0,6.0,2.0,0.0
2412,60.0,200.0,6.0,3.0,0.0
2413,60.0,200.0,6.0,4.0,0.0
2414,60.0,200.0,6.0,5.0,0.0
2415,60.0,200.0,6.0,6.0,0.0
2416,60.0,200.0,6.0,7.0,0.0
2417,60.0,200.0,6.0,8.0,0.0
2418,60.0,200.0,6.0,9.0,0.0
2419,60.0,200.0,6.0,10.0,0.0
2420,65.0,200.0,6.0,0.0,0.0
2421,65.0,200.0,6.0,1.0,0.0
2422,65.0,200.0,6.0,2.0,0.0
2423,65.0,200.0,6.0,3.0,0.0
2424,65.0,200.0,6.0,4.0,0.0
2425,65.0,200.0,6.0,5.0,0.0
2426,65.0,200.0,6.0,6.0,0.0
2427,65.0,200.0,6.0,7.0,0.0
2428,65.0,200.0,6.0,8.0,0.0
2429,65.0,200.0,6.0,9.0,0.0
2430,65.0,200.0,6.0,10.0,0.0
2431,70.0,200.0,6.0,0.0,0.0
2432,70.0,200.0,6.0,1.0,0.0
2433,70.0,200.0,6.0,2.0,0.0
2434,70.0,200.0,6.0,3.0,0.0
2435,70.0,200.0,6.0,4.0,0.0
2436,70.0,200.0,6.0,5.0,0.0
2437,70.0,200.0,6.0,6.0,0.0
2438,70.0,200.0,6.0,7.0,0.0
2439,70.0,200.0,6.0,8.0,0.0
2440,70.0,200.0,6.0,9.0,0.0
2441,70.0,200.0,6.0,10.0,0.0
2442,75.0,200.0,6.0,0.0,0.0
2443,75.0,200.0,6.0,1.0,0.0
2444,75.0,200.0,6.0,2.0,0.0
2445,75.0,200.0,6.0,3.0,0.0
2446,75.0,200.0,6.0,4.0,0.0
2447,75.0,200.0,6.0,5.0,0.0
2448,75.0,200.0,6.0,6.0,0.0
2449,75.0,200.0,6.0,7.0,0.0
2450,75.0,200.0,6.0,8.0,0.0
2451,75.0,200.0,6.0,9.0,0.0
2452,75.0,200.0,6.0,10.0,0.0
2453,80.0,200.0,6.0,0.0,0.0
2454,80.0,200.0,6.0,1.0,0.0
2455,80.0,200.0,6.0,2.0,0.0
2456,80.0,200.0,6.0,3.0,0.0
2457,80.0,200.0,6.0,4.0,0.0
2458,80.0,200.0,6.0,5.0,0.0
2459,80.0,200.0,6.0,6.0,0.0
2460,80.0,200.0,6.0,7.0,0.0
2461,80.0,200.0,6.0,8.0,0.0
2462,80.0,200.0,6.0,9.0,0.0
2463,80.0,200.0,6.0,10.0,0.0
2464,50.0,125.0,7.0,0.0,0.0
2465,50.0,125.0,7.0,1.0,0.0
2466,50.0,125.0,7.0,2.0,0.0
2467,50.0,125.0,7.0,3.0,0.0
2468,50.0,125.0,7.0,4.0,0.0
2469,50.0,125.0,7.0,5.0,0.0
