Temperature,Speed,Distance,Pressure,Efficiency
99886,79,191,5,6,0.0
99887,79,191,5,7,0.0
99888,79,191,5,8,0.0
99889,79,191,5,9,0.0
99890,79,191,5,10,0.0
99891,79,191,6,0,0.0
99892,79,191,6,1,0.0
99893,79,191,6,2,0.0
99894,79,191,6,3,0.0
99895,79,191,6,4,0.0
99896,79,191,6,5,0.0
99897,79,191,6,6,0.0
99898,79,191,6,7,0.0
99899,79,191,6,8,0.0
99900,79,191,6,9,0.0
99901,79,191,6,10,0.0
99902,79,191,7,0,0.0
99903,79,191,7,1,0.0
99904,79,191,7,2,0.0
99905,79,191,7,3,0.0
99906,79,191,7,4,0.0
99907,79,191,7,5,0.0
99908,79,191,7,6,0.0
99909,79,191,7,7,0.0
99910,79,191,7,8,0.0
99911,79,191,7,9,0.0
99912,79,191,7,10,0.0
99913,79,191,8,0,0.0
99914,79,191,8,1,0.0
99915,79,191,8,2,0.0
99916,79,191,8,3,0.0
99917,79,191,8,4,0.0
99918,79,191,8,5,0.0
99919,79,191,8,6,0.0
99920,79,191,8,7,0.0
99921,79,191,8,8,0.0
99922,79,191,8,9,0.0
99923,79,191,8,10,0.0
99924,79,192,5,0,0.0
99925,79,192,5,1,0.0
99926,79,192,5,2,0.0
99927,79,192,5,3,0.0
99928,79,192,5,4,0.0
99929,79,192,5,5,0.0
99930,79,192,5,6,0.0
99931,79,192,5,7,0.0
99932,79,192,5,8,0.0
99933,79,192,5,9,0.0
99934,79,192,5,10,0.0
99935,79,192,6,0,0.0
99936,79,192,6,1,0.0
99937,79,192,6,2,0.0
99938,79,192,6,3,0.0
99939,79,192,6,4,0.0
99940,79,192,6,5,0.0
99941,79,192,6,6,0.0
99942,79,192,6,7,0.0
99943,79,192,6,8,0.0
99944,79,192,6,9,0.0
99945,79,192,6,10,0.0
99946,79,192,7,0,0.0
99947,79,192,7,1,0.0
99948,79,192,7,2,0.0
99949,79,192,7,3,0.0
99950,79,192,7,4,0.0
99951,79,192,7,5,0.0
99952,79,192,7,6,0.0
99953,79,192,7,7,0.0
99954,79,192,7,8,0.0
99955,79,192,7,9,0.0
99956,79,192,7,10,0.0
99957,79,192,8,0,0.0
99958,79,192,8,1,0.0
99959,79,192,8,2,0.0
99960,79,192,8,3,0.0
99961,79,192,8,4,0.0
99962,79,192,8,5,0.0
99963,79,192,8,6,0.0
99964,79,192,8,7,0.0
99965,79,192,8,8,0.0
99966,79,192,8,9,0.0
99967,79,192,8,10,0.0
99968,79,193,5,0,0.0
99969,79,193,5,1,0.0
99970,79,193,5,2,0.0
99971,79,193,5,3,0.0
99972,79,193,5,4,0.0
99973,79,193,5,5,0.0
99974,79,193,5,6,0.0
99975,79,193,5,7,0.0
99976,79,193,5,8,0.0
99977,79,193,5,9,0.0
99978,79,193,5,10,0.0
99979,79,193,6,0,0.0
99980,79,193,6,1,0.0
99981,79,193,6,2,0.0
99982,79,193,6,3,0.0
99983,79,193,6,4,0.0
99984,79,193,6,5,0.0
99985,79,193,6,6,0.0
99986,79,193,6,7,0.0
99987,79,193,6,8,0.0
99988,79,193,6,9,0.0
99989,79,193,6,10,0.0
99990,79,193,7,0,0.0
99991,79,193,7,1,0.0
99992,79,193,7,2,0.0
99993,79,193,7,3,0.0
99994,79,193,7,4,0.0
99995,79,193,7,5,0.0
99996,79,193,7,6,0.0
99997,79,193,7,7,0.0
99998,79,193,7,8,0.0
99999,79,193,7,9,0.0
100000,79,193,7,10,0.0
100001,79,193,8,0,0.0
100002,79,193,8,1,0.0
100003,79,193,8,2,0.0
100004,79,193,8,3,0.0
100005,79,193,8,4,0.0
100006,79,193,8,5,0.0
100007,79,193,8,6,0.0
100008,79,193,8,7,0.0
100009,79,193,8,8,0.0
100010,79,193,8,9,0.0
100011,79,193,8,10,0.0
100012,79,194,5,0,0.0
100013,79,194,5,1,0.0
100014,79,194,5,2,0.0
100015,79,194,5,3,0.0
100016,79,194,5,4,0.0
100017,79,194,5,5,0.0
100018,79,194,5,6,0.0
100019,79,194,5,7,0.0
100020,79,194,5,8,0.0
100021,79,194,5,9,0.0
100022,79,194,5,10,0.0
100023,79,194,6,0,0.0
100024,79,194,6,1,0.0
100025,79,194,6,2,0.0
100026,79,194,6,3,0.0
100027,79,194,6,4,0.0
100028,79,194,6,5,0.0
100029,79,194,6,6,0.0
100030,79,194,6,7,0.0
100031,79,194,6,8,0.0
100032,79,194,6,9,0.0
100033,79,194,6,10,0.0
100034,79,194,7,0,0.0
100035,79,194,7,1,0.0
100036,79,194,7,2,0.0
100037,79,194,7,3,0.0
100038,79,194,7,4,0.0
100039,79,194,7,5,0.0
100040,79,194,7,6,0.0
100041,79,194,7,7,0.0
100042,79,194,7,8,0.0
100043,79,194,7,9,0.0
100044,79,194,7,10,0.0
100045,79,194,8,0,0.0
100046,79,194,8,1,0.0
100047,79,194,8,2,0.0
100048,79,194,8,3,0.0
100049,79,194,8,4,0.0
100050,79,194,8,5,0.0
100051,79,194,8,6,0.0
100052,79,194,8,7,0.0
100053,79,194,8,8,0.0
100054,79,194,8,9,0.0
100055,79,194,8,10,0.0
100056,79,195,5,0,0.0
100057,79,195,5,1,0.0
100058,79,195,5,2,0.0
100059,79,195,5,3,0.0
100060,79,195,5,4,0.0
100061,79,195,5,5,0.0
100062,79,195,5,6,0.0
100063,79,195,5,7,0.0
100064,79,195,5,8,0.0
100065,79,195,5,9,0.0
100066,79,195,5,10,0.0
100067,79,195,6,0,0.0
100068,79,195,6,1,0.0
100069,79,195,6,2,0.0
100070,79,195,6,3,0.0
100071,79,195,6,4,0.0
100072,79,195,6,5,0.0
100073,79,195,6,6,0.0
100074,79,195,6,7,0.0
100075,79,195,6,8,0.0
100076,79,195,6,9,0.0
100077,79,195,6,10,0.0
100078,79,195,7,0,0.0
100079,79,195,7,1,0.0
100080,79,195,7,2,0.0
100081,79,195,7,3,0.0
100082,79,195,7,4,0.0
100083,79,195,7,5,0.0
100084,79,195,7,6,0.0
100085,79,195,7,7,0.0
100086,79,195,7,8,0.0
100087,79,195,7,9,0.0
100088,79,195,7,10,0.0
100089,79,195,8,0,0.0
100090,79,195,8,1,0.0
100091,79,195,8,2,0.0
100092,79,195,8,3,0.0
100093,79,195,8,4,0.0
100094,79,195,8,5,0.0
100095,79,195,8,6,0.0
100096,79,195,8,7,0.0
100097,79,195,8,8,0.0
100098,79,195,8,9,0.0
100099,79,195,8,10,0.0
100100,79,196,5,0,0.0
100101,79,196,5,1,0.0
100102,79,196,5,2,0.0
100103,79,196,5,3,0.0
100104,79,196,5,4,0.0
100105,79,196,5,5,0.0
100106,79,196,5,6,0.0
100107,79,196,5,7,0.0
100108,79,196,5,8,0.0
100109,79,196,5,9,0.0
100110,79,196,5,10,0.0
100111,79,196,6,0,0.0
100112,79,196,6,1,0.0
100113,79,196,6,2,0.0
100114,79,196,6,3,0.0
100115,79,196,6,4,0.0
100116,79,196,6,5,0.0
100117,79,196,6,6,0.0
100118,79,196,6,7,0.0
100119,79,196,6,8,0.0
100120,79,196,6,9,0.0
100121,79,196,6,10,0.0
100122,79,196,7,0,0.0
100123,79,196,7,1,0.0
100124,79,196,7,2,0.0
100125,79,196,7,3,0.0
100126,79,196,7,4,0.0
100127,79,196,7,5,0.0
100128,79,196,7,6,0.0
100129,79,196,7,7,0.0
100130,79,196,7,8,0.0
100131,79,196,7,9,0.0
100132,79,196,7,10,0.0
100133,79,196,8,0,0.0
100134,79,196,8,1,0.0
100135,79,196,8,2,0.0
100136,79,196,8,3,0.0
100137,79,196,8,4,0.0
100138,79,196,8,5,0.0
100139,79,196,8,6,0.0
100140,79,196,8,7,0.0
100141,79,196,8,8,0.0
100142,79,196,8,9,0.0
100143,79,196,8,10,0.0
100144,79,197,5,0,0.0
100145,79,197,5,1,0.0
100146,79,197,5,2,0.0
100147,79,197,5,3,0.0
100148,79,197,5,4,0.0
100149,79,197,5,5,0.0
100150,79,197,5,6,0.0
100151,79,197,5,7,0.0
100152,79,197,5,8,0.0
100153,79,197,5,9,0.0
100154,79,197,5,10,0.0
100155,79,197,6,0,0.0
100156,79,197,6,1,0.0
100157,79,197,6,2,0.0
100158,79,197,6,3,0.0
100159,79,197,6,4,0.0
100160,79,197,6,5,0.0
100161,79,197,6,6,0.0
100162,79,197,6,7,0.0
100163,79,197,6,8,0.0
100164,79,197,6,9,0.0
100165,79,197,6,10,0.0
100166,79,197,7,0,0.0
100167,79,197,7,1,0.0
100168,79,197,7,2,0.0
100169,79,197,7,3,0.0
100170,79,197,7,4,0.0
100171,79,197,7,5,0.0
100172,79,197,7,6,0.0
100173,79,197,7,7,0.0
100174,79,197,7,8,0.0
100175,79,197,7,9,0.0
100176,79,197,7,10,0.0
100177,79,197,8,0,0.0
100178,79,197,8,1,0.0
100179,79,197,8,2,0.0
100180,79,197,8,3,0.0
100181,79,197,8,4,0.0
100182,79,197,8,5,0.0
100183,79,197,8,6,0.0
100184,79,197,8,7,0.0
100185,79,197,8,8,0.0
100186,79,197,8,9,0.0
100187,79,197,8,10,0.0
100188,79,198,5,0,0.0
100189,79,198,5,1,0.0
100190,79,198,5,2,0.0
100191,79,198,5,3,0.0
100192,79,198,5,4,0.0
100193,79,198,5,5,0.0
100194,79,198,5,6,0.0
100195,79,198,5,7,0.0
100196,79,198,5,8,0.0
100197,79,198,5,9,0.0
100198,79,198,5,10,0.0
100199,79,198,6,0,0.0
100200,79,198,6,1,0.0
100201,79,198,6,2,0.0
100202,79,198,6,3,0.0
100203,79,198,6,4,0.0
100204,79,198,6,5,0.0
100205,79,198,6,6,0.0
100206,79,198,6,7,0.0
100207,79,198,6,8,0.0
100208,79,198,6,9,0.0
100209,79,198,6,10,0.0
100210,79,198,7,0,0.0
100211,79,198,7,1,0.0
100212,79,198,7,2,0.0
100213,79,198,7,3,0.0
100214,79,198,7,4,0.0
100215,79,198,7,5,0.0
100216,79,198,7,6,0.0
100217,79,198,7,7,0.0
100218,79,198,7,8,0.0
100219,79,198,7,9,0.0
100220,79,198,7,10,0.0
100221,79,198,8,0,0.0
100222,79,198,8,1,0.0
100223,79,198,8,2,0.0
100224,79,198,8,3,0.0
100225,79,198,8,4,0.0
100226,79,198,8,5,0.0
100227,79,198,8,6,0.0
100228,79,198,8,7,0.0
100229,79,198,8,8,0.0
100230,79,198,8,9,0.0
100231,79,198,8,10,0.0
100232,79,199,5,0,0.0
100233,79,199,5,1,0.0
100234,79,199,5,2,0.0
100235,79,199,5,3,0.0
100236,79,199,5,4,0.0
100237,79,199,5,5,0.0
100238,79,199,5,6,0.0
100239,79,199,5,7,0.0
100240,79,199,5,8,0.0
100241,79,199,5,9,0.0
100242,79,199,5,10,0.0
100243,79,199,6,0,0.0
100244,79,199,6,1,0.0
100245,79,199,6,2,0.0
100246,79,199,6,3,0.0
100247,79,199,6,4,0.0
100248,79,199,6,5,0.0
100249,79,199,6,6,0.0
100250,79,199,6,7,0.0
100251,79,199,6,8,0.0
100252,79,199,6,9,0.0
100253,79,199,6,10,0.0
100254,79,199,7,0,0.0
100255,79,199,7,1,0.0
100256,79,199,7,2,0.0
100257,79,199,7,3,0.0
100258,79,199,7,4,0.0
100259,79,199,7,5,0.0
100260,79,199,7,6,0.0
100261,79,199,7,7,0.0
100262,79,199,7,8,0.0
100263,79,199,7,9,0.0
100264,79,199,7,10,0.0
100265,79,199,8,0,0.0
100266,79,199,8,1,0.0
100267,79,199,8,2,0.0
100268,79,199,8,3,0.0
100269,79,199,8,4,0.0
100270,79,199,8,5,0.0
100271,79,199,8,6,0.0
100272,79,199,8,7,0.0
100273,79,199,8,8,0.0
100274,79,199,8,9,0.0
100275,79,199,8,10,0.0
100276,79,200,5,0,0.0
100277,79,200,5,1,0.0
100278,79,200,5,2,0.0
100279,79,200,5,3,0.0
100280,79,200,5,4,0.0
100281,79,200,5,5,0.0
100282,79,200,5,6,0.0
100283,79,200,5,7,0.0
100284,79,200,5,8,0.0
100285,79,200,5,9,0.0
100286,79,200,5,10,0.0
100287,79,200,6,0,0.0
100288,79,200,6,1,0.0
100289,79,200,6,2,0.0
100290,79,200,6,3,0.0
100291,79,200,6,4,0.0
100292,79,200,6,5,0.0
100293,79,200,6,6,0.0
100294,79,200,6,7,0.0
100295,79,200,6,8,0.0
100296,79,200,6,9,0.0
100297,79,200,6,10,0.0
100298,79,200,7,0,0.0
100299,79,200,7,1,0.0
100300,79,200,7,2,0.0
100301,79,200,7,3,0.0
100302,79,200,7,4,0.0
100303,79,200,7,5,0.0
100304,79,200,7,6,0.0
100305,79,200,7,7,0.0
100306,79,200,7,8,0.0
100307,79,200,7,9,0.0
100308,79,200,7,10,0.0
100309,79,200,8,0,0.0
100310,79,200,8,1,0.0
100311,79,200,8,2,0.0
100312,79,200,8,3,0.0
100313,79,200,8,4,0.0
100314,79,200,8,5,0.0
100315,79,200,8,6,0.0
100316,79,200,8,7,0.0
100317,79,200,8,8,0.0
100318,79,200,8,9,0.0
100319,79,200,8,10,0.0
100320,80,125,5,0,0.0
100321,80,125,5,1,0.0
100322,80,125,5,2,0.0
100323,80,125,5,3,0.0
100324,80,125,5,4,0.0
100325,80,125,5,5,0.0
100326,80,125,5,6,0.0
100327,80,125,5,7,0.0
100328,80,125,5,8,0.0
100329,80,125,5,9,0.0
100330,80,125,5,10,0.0
100331,80,125,6,0,0.0
100332,80,125,6,1,0.0
100333,80,125,6,2,0.0
100334,80,125,6,3,0.0
100335,80,125,6,4,0.0
100336,80,125,6,5,0.0
100337,80,125,6,6,0.0
100338,80,125,6,7,0.0
100339,80,125,6,8,0.0
100340,80,125,6,9,0.0
100341,80,125,6,10,0.0
100342,80,125,7,0,0.0
100343,80,125,7,1,0.0
100344,80,125,7,2,0.0
100345,80,125,7,3,0.0
100346,80,125,7,4,0.0
100347,80,125,7,5,0.0
100348,80,125,7,6,0.0
100349,80,125,7,7,0.0
100350,80,125,7,8,0.0
100351,80,125,7,9,0.0
100352,80,125,7,10,0.0
100353,80,125,8,0,0.0
100354,80,125,8,1,0.0
100355,80,125,8,2,0.0
100356,80,125,8,3,0.0
100357,80,125,8,4,0.0
100358,80,125,8,5,0.0
100359,80,125,8,6,0.0
100360,80,125,8,7,0.0
100361,80,125,8,8,0.0
100362,80,125,8,9,0.0
100363,80,125,8,10,0.0
100364,80,126,5,0,0.0
100365,80,126,5,1,0.0
100366,80,126,5,2,0.0
100367,80,126,5,3,0.0
100368,80,126,5,4,0.0
100369,80,126,5,5,0.0
100370,80,126,5,6,0.0
100371,80,126,5,7,0.0
100372,80,126,5,8,0.0
100373,80,126,5,9,0.0
100374,80,126,5,10,0.0
100375,80,126,6,0,0.0
100376,80,126,6,1,0.0
100377,80,126,6,2,0.0
100378,80,126,6,3,0.0
100379,80,126,6,4,0.0
100380,80,126,6,5,0.0
100381,80,126,6,6,0.0
100382,80,126,6,7,0.0
100383,80,126,6,8,0.0
100384,80,126,6,9,0.0
100385,80,126,6,10,0.0
100386,80,126,7,0,0.0
100387,80,126,7,1,0.0
100388,80,126,7,2,0.0
100389,80,126,7,3,0.0
100390,80,126,7,4,0.0
100391,80,126,7,5,0.0
100392,80,126,7,6,0.0
100393,80,126,7,7,0.0
100394,80,126,7,8,0.0
100395,80,126,7,9,0.0
100396,80,126,7,10,0.0
100397,80,126,8,0,0.0
100398,80,126,8,1,0.0
100399,80,126,8,2,0.0
100400,80,126,8,3,0.0
100401,80,126,8,4,0.0
100402,80,126,8,5,0.0
100403,80,126,8,6,0.0
100404,80,126,8,7,0.0
100405,80,126,8,8,0.0
100406,80,126,8,9,0.0
100407,80,126,8,10,0.0
100408,80,127,5,0,0.0
100409,80,127,5,1,0.0
100410,80,127,5,2,0.0
100411,80,127,5,3,0.0
100412,80,127,5,4,0.0
100413,80,127,5,5,0.0
100414,80,127,5,6,0.0
100415,80,127,5,7,0.0
100416,80,127,5,8,0.0
100417,80,127,5,9,0.0
100418,80,127,5,10,0.0
100419,80,127,6,0,0.0
100420,80,127,6,1,0.0
100421,80,127,6,2,0.0
100422,80,127,6,3,0.0
100423,80,127,6,4,0.0
100424,80,127,6,5,0.0
100425,80,127,6,6,0.0
100426,80,127,6,7,0.0
100427,80,127,6,8,0.0
100428,80,127,6,9,0.0
100429,80,127,6,10,0.0
100430,80,127,7,0,0.0
100431,80,127,7,1,0.0
100432,80,127,7,2,0.0
100433,80,127,7,3,0.0
100434,80,127,7,4,0.0
100435,80,127,7,5,0.0
100436,80,127,7,6,0.0
100437,80,127,7,7,0.0
100438,80,127,7,8,0.0
100439,80,127,7,9,0.0
100440,80,127,7,10,0.0
100441,80,127,8,0,0.0
100442,80,127,8,1,0.0
100443,80,127,8,2,0.0
100444,80,127,8,3,0.0
100445,80,127,8,4,0.0
100446,80,127,8,5,0.0
100447,80,127,8,6,0.0
100448,80,127,8,7,0.0
100449,80,127,8,8,0.0
100450,80,127,8,9,0.0
100451,80,127,8,10,0.0
100452,80,128,5,0,0.0
100453,80,128,5,1,0.0
100454,80,128,5,2,0.0
100455,80,128,5,3,0.0
100456,80,128,5,4,0.0
100457,80,128,5,5,0.0
100458,80,128,5,6,0.0
100459,80,128,5,7,0.0
100460,80,128,5,8,0.0
100461,80,128,5,9,0.0
100462,80,128,5,10,0.0
100463,80,128,6,0,0.0
100464,80,128,6,1,0.0
100465,80,128,6,2,0.0
100466,80,128,6,3,0.0
100467,80,128,6,4,0.0
100468,80,128,6,5,0.0
100469,80,128,6,6,0.0
100470,80,128,6,7,0.0
100471,80,128,6,8,0.0
100472,80,128,6,9,0.0
100473,80,128,6,10,0.0
100474,80,128,7,0,0.0
100475,80,128,7,1,0.0
100476,80,128,7,2,0.0
100477,80,128,7,3,0.0
100478,80,128,7,4,0.0
100479,80,128,7,5,0.0
100480,80,128,7,6,0.0
100481,80,128,7,7,0.0
100482,80,128,7,8,0.0
100483,80,128,7,9,0.0
100484,80,128,7,10,0.0
100485,80,128,8,0,0.0
100486,80,128,8,1,0.0
100487,80,128,8,2,0.0
100488,80,128,8,3,0.0
100489,80,128,8,4,0.0
100490,80,128,8,5,0.0
100491,80,128,8,6,0.0
100492,80,128,8,7,0.0
100493,80,128,8,8,0.0
100494,80,128,8,9,0.0
100495,80,128,8,10,0.0
100496,80,129,5,0,0.0
100497,80,129,5,1,0.0
100498,80,129,5,2,0.0
100499,80,129,5,3,0.0
100500,80,129,5,4,0.0
100501,80,129,5,5,0.0
100502,80,129,5,6,0.0
100503,80,129,5,7,0.0
100504,80,129,5,8,0.0
100505,80,129,5,9,0.0
100506,80,129,5,10,0.0
100507,80,129,6,0,0.0
100508,80,129,6,1,0.0
100509,80,129,6,2,0.0
100510,80,129,6,3,0.0
100511,80,129,6,4,0.0
100512,80,129,6,5,0.0
100513,80,129,6,6,0.0
100514,80,129,6,7,0.0
100515,80,129,6,8,0.0
100516,80,129,6,9,0.0
100517,80,129,6,10,0.0
100518,80,129,7,0,0.0
100519,80,129,7,1,0.0
100520,80,129,7,2,0.0
100521,80,129,7,3,0.0
100522,80,129,7,4,0.0
100523,80,129,7,5,0.0
100524,80,129,7,6,0.0
100525,80,129,7,7,0.0
100526,80,129,7,8,0.0
100527,80,129,7,9,0.0
100528,80,129,7,10,0.0
100529,80,129,8,0,0.0
100530,80,129,8,1,0.0
100531,80,129,8,2,0.0
100532,80,129,8,3,0.0
100533,80,129,8,4,0.0
100534,80,129,8,5,0.0
100535,80,129,8,6,0.0
100536,80,129,8,7,0.0
100537,80,129,8,8,0.0
100538,80,129,8,9,0.0
100539,80,129,8,10,0.0
100540,80,130,5,0,0.0
100541,80,130,5,1,0.0
100542,80,130,5,2,0.0
100543,80,130,5,3,0.0
100544,80,130,5,4,0.0
100545,80,130,5,5,0.0
100546,80,130,5,6,0.0
100547,80,130,5,7,0.0
100548,80,130,5,8,0.0
100549,80,130,5,9,0.0
100550,80,130,5,10,0.0
100551,80,130,6,0,0.0
100552,80,130,6,1,0.0
100553,80,130,6,2,0.0
100554,80,130,6,3,0.0
100555,80,130,6,4,0.0
100556,80,130,6,5,0.0
100557,80,130,6,6,0.0
100558,80,130,6,7,0.0
100559,80,130,6,8,0.0
100560,80,130,6,9,0.0
100561,80,130,6,10,0.0
100562,80,130,7,0,0.0
100563,80,130,7,1,0.0
100564,80,130,7,2,0.0
100565,80,130,7,3,0.0
100566,80,130,7,4,0.0
100567,80,130,7,5,0.0
100568,80,130,7,6,0.0
100569,80,130,7,7,0.0
100570,80,130,7,8,0.0
100571,80,130,7,9,0.0
100572,80,130,7,10,0.0
100573,80,130,8,0,0.0
100574,80,130,8,1,0.0
100575,80,130,8,2,0.0
100576,80,130,8,3,0.0
100577,80,130,8,4,0.0
100578,80,130,8,5,0.0
100579,80,130,8,6,0.0
100580,80,130,8,7,0.0
100581,80,130,8,8,0.0
100582,80,130,8,9,0.0
100583,80,130,8,10,0.0
100584,80,131,5,0,0.0
100585,80,131,5,1,0.0
100586,80,131,5,2,0.0
100587,80,131,5,3,0.0
100588,80,131,5,4,0.0
100589,80,131,5,5,0.0
100590,80,131,5,6,0.0
100591,80,131,5,7,0.0
100592,80,131,5,8,0.0
100593,80,131,5,9,0.0
100594,80,131,5,10,0.0
100595,80,131,6,0,0.0
100596,80,131,6,1,0.0
100597,80,131,6,2,0.0
100598,80,131,6,3,0.0
100599,80,131,6,4,0.0
100600,80,131,6,5,0.0
100601,80,131,6,6,0.0
100602,80,131,6,7,0.0
100603,80,131,6,8,0.0
100604,80,131,6,9,0.0
100605,80,131,6,10,0.0
100606,80,131,7,0,0.0
100607,80,131,7,1,0.0
100608,80,131,7,2,0.0
100609,80,131,7,3,0.0
100610,80,131,7,4,0.0
100611,80,131,7,5,0.0
100612,80,131,7,6,0.0
100613,80,131,7,7,0.0
100614,80,131,7,8,0.0
100615,80,131,7,9,0.0
100616,80,131,7,10,0.0
100617,80,131,8,0,0.0
100618,80,131,8,1,0.0
100619,80,131,8,2,0.0
100620,80,131,8,3,0.0
100621,80,131,8,4,0.0
100622,80,131,8,5,0.0
100623,80,131,8,6,0.0
100624,80,131,8,7,0.0
100625,80,131,8,8,0.0
100626,80,131,8,9,0.0
100627,80,131,8,10,0.0
100628,80,132,5,0,0.0
100629,80,132,5,1,0.0
100630,80,132,5,2,0.0
100631,80,132,5,3,0.0
100632,80,132,5,4,0.0
100633,80,132,5,5,0.0
100634,80,132,5,6,0.0
100635,80,132,5,7,0.0
100636,80,132,5,8,0.0
100637,80,132,5,9,0.0
100638,80,132,5,10,0.0
100639,80,132,6,0,0.0
100640,80,132,6,1,0.0
100641,80,132,6,2,0.0
100642,80,132,6,3,0.0
100643,80,132,6,4,0.0
100644,80,132,6,5,0.0
100645,80,132,6,6,0.0
100646,80,132,6,7,0.0
100647,80,132,6,8,0.0
100648,80,132,6,9,0.0
100649,80,132,6,10,0.0
100650,80,132,7,0,0.0
100651,80,132,7,1,0.0
100652,80,132,7,2,0.0
100653,80,132,7,3,0.0
100654,80,132,7,4,0.0
100655,80,132,7,5,0.0
100656,80,132,7,6,0.0
100657,80,132,7,7,0.0
100658,80,132,7,8,0.0
100659,80,132,7,9,0.0
100660,80,132,7,10,0.0
100661,80,132,8,0,0.0
100662,80,132,8,1,0.0
100663,80,132,8,2,0.0
100664,80,132,8,3,0.0
100665,80,132,8,4,0.0
100666,80,132,8,5,0.0
100667,80,132,8,6,0.0
100668,80,132,8,7,0.0
100669,80,132,8,8,0.0
100670,80,132,8,9,0.0
100671,80,132,8,10,0.0
100672,80,133,5,0,0.0
100673,80,133,5,1,0.0
100674,80,133,5,2,0.0
100675,80,133,5,3,0.0
100676,80,133,5,4,0.0
100677,80,133,5,5,0.0
100678,80,133,5,6,0.0
100679,80,133,5,7,0.0
100680,80,133,5,8,0.0
100681,80,133,5,9,0.0
100682,80,133,5,10,0.0
100683,80,133,6,0,0.0
100684,80,133,6,1,0.0
100685,80,133,6,2,0.0
100686,80,133,6,3,0.0
100687,80,133,6,4,0.0
100688,80,133,6,5,0.0
100689,80,133,6,6,0.0
100690,80,133,6,7,0.0
100691,80,133,6,8,0.0
100692,80,133,6,9,0.0
100693,80,133,6,10,0.0
100694,80,133,7,0,0.0
100695,80,133,7,1,0.0
100696,80,133,7,2,0.0
100697,80,133,7,3,0.0
100698,80,133,7,4,0.0
100699,80,133,7,5,0.0
100700,80,133,7,6,0.0
100701,80,133,7,7,0.0
100702,80,133,7,8,0.0
100703,80,133,7,9,0.0
100704,80,133,7,10,0.0
100705,80,133,8,0,0.0
100706,80,133,8,1,0.0
100707,80,133,8,2,0.0
100708,80,133,8,3,0.0
100709,80,133,8,4,0.0
100710,80,133,8,5,0.0
100711,80,133,8,6,0.0
100712,80,133,8,7,0.0
100713,80,133,8,8,0.0
100714,80,133,8,9,0.0
100715,80,133,8,10,0.0
100716,80,134,5,0,0.0
100717,80,134,5,1,0.0
100718,80,134,5,2,0.0
100719,80,134,5,3,0.0
100720,80,134,5,4,0.0
100721,80,134,5,5,0.0
100722,80,134,5,6,0.0
100723,80,134,5,7,0.0
100724,80,134,5,8,0.0
100725,80,134,5,9,0.0
100726,80,134,5,10,0.0
100727,80,134,6,0,0.0
100728,80,134,6,1,0.0
100729,80,134,6,2,0.0
100730,80,134,6,3,0.0
100731,80,134,6,4,0.0
100732,80,134,6,5,0.0
100733,80,134,6,6,0.0
100734,80,134,6,7,0.0
100735,80,134,6,8,0.0
100736,80,134,6,9,0.0
100737,80,134,6,10,0.0
100738,80,134,7,0,0.0
100739,80,134,7,1,0.0
100740,80,134,7,2,0.0
100741,80,134,7,3,0.0
100742,80,134,7,4,0.0
100743,80,134,7,5,0.0
100744,80,134,7,6,0.0
100745,80,134,7,7,0.0
100746,80,134,7,8,0.0
100747,80,134,7,9,0.0
100748,80,134,7,10,0.0
100749,80,134,8,0,0.0
100750,80,134,8,1,0.0
100751,80,134,8,2,0.0
100752,80,134,8,3,0.0
100753,80,134,8,4,0.0
100754,80,134,8,5,0.0
100755,80,134,8,6,0.0
100756,80,134,8,7,0.0
100757,80,134,8,8,0.0
100758,80,134,8,9,0.0
100759,80,134,8,10,0.0
100760,80,135,5,0,0.0
100761,80,135,5,1,0.0
100762,80,135,5,2,0.0
100763,80,135,5,3,0.0
100764,80,135,5,4,0.0
100765,80,135,5,5,0.0
100766,80,135,5,6,0.0
100767,80,135,5,7,0.0
100768,80,135,5,8,0.0
100769,80,135,5,9,0.0
100770,80,135,5,10,0.0
100771,80,135,6,0,0.0
100772,80,135,6,1,0.0
100773,80,135,6,2,0.0
100774,80,135,6,3,0.0
100775,80,135,6,4,0.0
100776,80,135,6,5,0.0
100777,80,135,6,6,0.0
100778,80,135,6,7,0.0
100779,80,135,6,8,0.0
100780,80,135,6,9,0.0
100781,80,135,6,10,0.0
100782,80,135,7,0,0.0
100783,80,135,7,1,0.0
100784,80,135,7,2,0.0
100785,80,135,7,3,0.0
100786,80,135,7,4,0.0
100787,80,135,7,5,0.0
100788,80,135,7,6,0.0
100789,80,135,7,7,0.0
100790,80,135,7,8,0.0
100791,80,135,7,9,0.0
100792,80,135,7,10,0.0
100793,80,135,8,0,0.0
100794,80,135,8,1,0.0
100795,80,135,8,2,0.0
100796,80,135,8,3,0.0
100797,80,135,8,4,0.0
100798,80,135,8,5,0.0
100799,80,135,8,6,0.0
100800,80,135,8,7,0.0
100801,80,135,8,8,0.0
100802,80,135,8,9,0.0
100803,80,135,8,10,0.0
100804,80,136,5,0,0.0
100805,80,136,5,1,0.0
100806,80,136,5,2,0.0
100807,80,136,5,3,0.0
100808,80,136,5,4,0.0
100809,80,136,5,5,0.0
100810,80,136,5,6,0.0
100811,80,136,5,7,0.0
100812,80,136,5,8,0.0
100813,80,136,5,9,0.0
100814,80,136,5,10,0.0
100815,80,136,6,0,0.0
100816,80,136,6,1,0.0
